Var1,time,acc_x,acc_y,acc_z,pulse,eda
4491,44910,531.74,107.91,816.41,0.42,9.48
4492,44920,540.53,107.91,824.22,0.43,9.13
4493,44930,540.04,101.56,816.89,0.43,9.31
4494,44940,531.74,110.84,837.4,0.43,9.08
4495,44950,534.67,117.19,818.36,0.44,9.22
4496,44960,527.83,93.75,820.8,0.44,8.98
4497,44970,527.83,103.03,818.36,0.44,9.44
4498,44980,526.86,105.47,834.96,0.45,8.97
4499,44990,532.71,110.35,826.17,0.44,9.47
4500,45000,543.46,98.14,821.78,0.44,9.08
4501,45010,535.64,111.33,833.5,0.44,9.08
4502,45020,535.16,110.35,823.24,0.44,9.08
4503,45030,530.27,110.84,819.82,0.44,9.09
4504,45040,541.5,102.54,829.1,0.44,9.02
4505,45050,538.57,106.45,827.64,0.43,9.32
4506,45060,527.34,96.68,830.57,0.43,9.16
4507,45070,525.39,109.37,837.4,0.43,9.08
4508,45080,528.32,108.89,826.17,0.42,9.18
4509,45090,540.53,117.68,820.8,0.42,9.19
4510,45100,545.9,106.93,828.12,0.42,9
4511,45110,539.06,104.49,822.27,0.42,9.11
4512,45120,528.81,101.56,823.73,0.42,9.18
4513,45130,531.25,112.79,823.73,0.42,9.37
4514,45140,545.9,105.47,819.34,0.42,8.91
4515,45150,525.39,106.93,823.24,0.42,9.35
4516,45160,541.02,104.98,812.99,0.42,9.08
4517,45170,538.09,99.12,827.15,0.42,9.28
4518,45180,525.88,103.52,822.75,0.42,9.06
4519,45190,532.71,118.65,823.24,0.42,9.21
4520,45200,535.16,112.3,821.78,0.42,9.08
4521,45210,543.95,107.42,825.2,0.42,9.34
4522,45220,541.99,120.61,818.85,0.42,8.98
4523,45230,541.5,112.79,818.85,0.42,9.29
4524,45240,530.76,104,821.29,0.41,8.88
4525,45250,548.83,109.37,817.38,0.42,9.16
4526,45260,529.79,111.33,818.36,0.42,8.89
4527,45270,527.83,109.86,826.17,0.42,9.28
4528,45280,516.11,113.77,822.27,0.42,9.06
4529,45290,517.58,108.89,830.57,0.42,9.19
4530,45300,527.83,103.03,836.43,0.43,8.93
4531,45310,531.74,113.77,819.34,0.43,9.02
4532,45320,540.04,87.4,819.34,0.44,8.99
4533,45330,537.6,106.45,823.24,0.45,9.25
4534,45340,534.67,91.8,816.41,0.46,9.08
4535,45350,522.46,112.3,828.12,0.48,9.19
4536,45360,539.55,108.4,827.64,0.49,8.98
4537,45370,537.6,114.26,832.03,0.5,9.05
4538,45380,531.25,104,822.75,0.51,9.16
4539,45390,533.2,108.4,812.5,0.51,9.41
4540,45400,539.06,113.28,832.52,0.52,9.05
4541,45410,523.93,109.37,821.78,0.52,9.22
4542,45420,537.11,104.49,809.08,0.52,8.94
4543,45430,536.62,91.8,822.27,0.51,9.14
4544,45440,536.62,95.7,811.04,0.51,8.95
4545,45450,528.32,100.59,830.08,0.5,9.34
4546,45460,516.6,106.93,827.64,0.48,9.1
4547,45470,528.32,100.59,818.36,0.48,9.24
4548,45480,532.23,109.86,835.45,0.47,8.84
4549,45490,516.11,108.4,824.71,0.45,9.3
4550,45500,532.71,112.79,818.36,0.45,9.03
4551,45510,533.2,112.3,822.75,0.44,9.31
4552,45520,519.04,106.45,817.38,0.43,9.06
4553,45530,533.2,98.63,820.31,0.42,9.27
4554,45540,529.3,120.61,823.73,0.42,8.92
4555,45550,526.86,102.54,820.31,0.41,9.17
4556,45560,539.55,122.56,829.1,0.41,8.97
4557,45570,524.41,107.91,824.22,0.41,9.08
4558,45580,521,116.7,819.82,0.4,9.17
4559,45590,524.41,120.12,833.01,0.4,9.21
4560,45600,526.37,103.03,825.2,0.4,9.21
4561,45610,529.3,98.14,809.08,0.4,9.23
4562,45620,542.97,112.3,810.55,0.41,9.1
4563,45630,536.62,113.77,830.08,0.41,9.28
4564,45640,534.18,107.42,830.08,0.41,8.98
4565,45650,532.71,111.82,819.82,0.42,9
4566,45660,513.67,111.82,814.94,0.42,8.8
4567,45670,530.27,108.4,821.78,0.42,9.09
4568,45680,540.04,102.05,824.22,0.43,8.91
4569,45690,529.3,115.72,829.59,0.44,9.28
4570,45700,528.81,115.23,821.29,0.44,9.17
4571,45710,533.69,105.96,824.71,0.44,9.28
4572,45720,541.99,111.82,803.71,0.44,9.12
4573,45730,537.6,110.84,831.05,0.44,9.31
4574,45740,534.18,95.21,828.61,0.44,9.09
4575,45750,526.37,106.93,816.41,0.44,9.18
4576,45760,536.13,104,822.27,0.44,8.87
4577,45770,533.2,106.45,827.15,0.43,9.21
4578,45780,543.46,110.84,830.57,0.43,9.1
4579,45790,540.04,113.28,823.24,0.44,9.33
4580,45800,529.3,110.35,818.36,0.43,9.05
4581,45810,531.25,114.26,809.57,0.43,9.25
4582,45820,531.74,109.37,826.66,0.43,8.98
4583,45830,541.02,103.03,828.61,0.42,9.01
4584,45840,520.02,108.4,819.34,0.42,8.81
4585,45850,525.39,121.58,820.8,0.42,9.2
4586,45860,526.86,98.14,835.45,0.42,8.89
4587,45870,511.72,115.72,817.38,0.42,9.22
4588,45880,529.79,103.03,823.24,0.42,9.18
4589,45890,539.55,114.75,825.2,0.42,9.21
4590,45900,538.09,108.4,828.61,0.42,9.05
4591,45910,536.13,122.56,819.34,0.42,9.15
4592,45920,531.74,109.86,817.38,0.42,8.89
4593,45930,538.57,117.19,825.68,0.42,9.05
4594,45940,535.64,110.84,822.27,0.42,9.15
4595,45950,522.95,102.05,826.17,0.42,9.36
4596,45960,515.62,91.8,827.15,0.42,8.89
4597,45970,519.53,106.45,825.68,0.42,9.33
4598,45980,518.07,104.98,821.78,0.42,8.98
4599,45990,546.39,104.49,817.87,0.42,9
4600,46000,536.62,109.37,821.78,0.43,8.87
4601,46010,531.25,109.37,822.27,0.42,9.11
4602,46020,535.64,110.35,817.87,0.42,9.09
4603,46030,534.18,92.77,820.8,0.43,9.27
4604,46040,527.83,114.26,826.66,0.43,8.91
4605,46050,535.64,116.21,822.27,0.44,9.07
4606,46060,523.93,104.98,827.64,0.45,8.89
4607,46070,531.25,115.23,826.66,0.46,9.36
4608,46080,533.2,104,825.68,0.47,9.06
4609,46090,539.06,113.77,820.8,0.48,9.34
4610,46100,538.09,117.19,830.57,0.49,9.01
4611,46110,518.55,106.93,827.64,0.5,9.22
4612,46120,521.48,108.89,830.08,0.51,8.89
4613,46130,529.3,113.28,821.29,0.52,9.23
4614,46140,524.9,112.79,809.57,0.52,8.95
4615,46150,538.09,105.96,812.99,0.52,9.34
4616,46160,533.69,110.84,826.66,0.52,8.98
4617,46170,543.95,98.14,828.61,0.51,9.37
4618,46180,532.71,112.79,827.15,0.51,8.87
4619,46190,536.13,110.84,834.96,0.5,9.28
4620,46200,533.69,125,811.04,0.48,9.08
4621,46210,549.8,106.45,831.54,0.47,9.22
4622,46220,534.67,109.37,820.8,0.46,8.97
4623,46230,536.13,110.35,812.5,0.45,8.77
4624,46240,532.23,109.37,829.1,0.44,9.18
4625,46250,537.11,108.89,821.78,0.44,9.29
4626,46260,545.9,100.1,821.78,0.42,8.89
4627,46270,536.13,100.59,824.22,0.42,9.28
4628,46280,539.55,106.93,820.8,0.42,9
4629,46290,535.64,110.84,818.85,0.41,9.21
4630,46300,538.57,105.47,835.45,0.41,8.95
4631,46310,536.62,110.84,823.24,0.41,9.1
4632,46320,521,113.77,818.36,0.41,9.07
4633,46330,542.97,111.82,836.43,0.41,9.1
4634,46340,537.6,117.19,820.8,0.41,9
4635,46350,545.41,113.28,821.78,0.41,9.3
4636,46360,517.09,105.96,817.87,0.41,9.06
4637,46370,546.39,113.77,824.22,0.42,8.99
4638,46380,539.55,103.52,831.05,0.42,9.01
4639,46390,531.74,112.79,826.17,0.42,9.44
4640,46400,532.23,115.23,812.99,0.43,8.95
4641,46410,541.99,110.84,828.12,0.44,9.17
4642,46420,533.69,96.19,821.29,0.44,9.07
4643,46430,527.34,114.75,829.1,0.44,9.24
4644,46440,550.78,104.98,819.34,0.44,8.89
4645,46450,523.44,110.35,824.71,0.44,9.21
4646,46460,526.37,104,816.41,0.44,9.09
4647,46470,532.71,113.28,816.41,0.45,9.21
4648,46480,539.55,113.77,829.59,0.44,8.83
4649,46490,535.16,104,822.75,0.44,9.27
4650,46500,529.3,102.05,831.54,0.44,9.16
4651,46510,531.25,106.93,820.8,0.44,9.16
4652,46520,537.11,104.98,821.78,0.44,8.87
4653,46530,544.92,108.4,812.5,0.44,9.24
4654,46540,544.43,117.19,812.99,0.43,9.05
4655,46550,526.86,109.37,814.94,0.43,9.09
4656,46560,536.13,102.54,836.91,0.43,8.97
4657,46570,526.86,102.54,835.94,0.43,9.22
4658,46580,533.2,113.28,832.03,0.42,9.14
4659,46590,536.13,104.49,818.85,0.43,9.19
4660,46600,524.9,122.07,818.85,0.42,8.92
4661,46610,532.71,110.35,814.94,0.42,9.27
4662,46620,530.27,102.05,823.73,0.42,9.08
4663,46630,533.69,107.91,824.22,0.42,9.19
4664,46640,528.81,102.05,822.27,0.42,8.89
4665,46650,531.74,108.89,822.75,0.42,9.31
4666,46660,543.95,110.35,818.85,0.42,8.87
4667,46670,529.79,105.96,816.41,0.42,9.28
4668,46680,533.2,97.66,813.48,0.42,9
4669,46690,530.27,99.61,825.2,0.42,9.28
4670,46700,535.16,118.16,818.36,0.42,9.01
4671,46710,526.37,109.86,823.73,0.42,9.19
4672,46720,533.2,105.96,819.82,0.42,8.89
4673,46730,539.06,106.93,828.12,0.42,9.31
4674,46740,532.23,118.16,818.85,0.43,9.08
4675,46750,537.11,110.35,821.78,0.43,9.09
4676,46760,529.3,111.82,831.05,0.43,9.06
4677,46770,532.23,97.66,831.05,0.43,9.15
4678,46780,520.02,109.37,816.89,0.44,8.92
4679,46790,534.18,116.21,816.41,0.45,9.22
4680,46800,527.34,106.45,824.22,0.46,9.01
4681,46810,536.13,107.91,823.73,0.47,9.28
4682,46820,536.62,102.54,827.15,0.48,8.91
4683,46830,535.16,102.54,823.73,0.49,9.08
4684,46840,528.32,98.14,816.41,0.5,8.87
4685,46850,529.79,104.98,831.05,0.51,9.09
4686,46860,532.23,115.23,830.08,0.51,8.8
4687,46870,519.04,113.28,818.85,0.52,9.14
4688,46880,537.6,114.75,827.64,0.52,9
4689,46890,535.16,101.56,836.91,0.52,9.28
4690,46900,535.64,114.26,819.82,0.52,9.2
4691,46910,523.44,108.4,815.43,0.51,9.28
4692,46920,536.13,117.19,829.1,0.5,8.95
4693,46930,521,108.4,822.27,0.5,9.09
4694,46940,529.79,104.98,824.71,0.49,9
4695,46950,542.97,106.45,819.82,0.48,9.25
4696,46960,523.93,104,822.75,0.47,8.89
4697,46970,527.83,108.89,816.89,0.46,9.24
4698,46980,531.74,112.79,826.17,0.45,8.83
4699,46990,540.53,100.1,823.73,0.44,9.25
4700,47000,528.32,101.07,816.89,0.43,9.08
4701,47010,534.67,107.91,820.8,0.42,9.14
4702,47020,532.23,104.49,820.8,0.42,9.08
4703,47030,534.18,107.91,818.85,0.42,9.08
4704,47040,512.21,108.4,828.12,0.41,9.08
4705,47050,529.3,115.23,823.24,0.41,9.17
4706,47060,531.74,97.17,828.12,0.41,8.89
4707,47070,515.62,104.98,823.24,0.41,9.29
4708,47080,524.9,103.52,826.17,0.41,8.86
4709,47090,515.14,102.05,814.94,0.42,9.27
4710,47100,525.88,107.42,820.31,0.42,9.06
4711,47110,537.6,109.37,813.96,0.42,9.08
4712,47120,529.3,98.63,816.89,0.43,9.11
4713,47130,535.16,100.1,822.27,0.43,9.07
4714,47140,530.76,105.47,825.68,0.44,8.98
4715,47150,536.62,104.98,831.54,0.44,9.21
4716,47160,534.67,96.68,814.94,0.44,9.13
4717,47170,535.64,108.4,809.08,0.44,9.28
4718,47180,538.57,92.77,813.96,0.45,9.06
4719,47190,526.86,108.89,812.01,0.45,9.23
4720,47200,533.69,120.12,815.43,0.44,8.95
4721,47210,540.04,99.61,819.82,0.45,9.28
4722,47220,541.02,102.54,824.71,0.45,9.04
4723,47230,557.13,99.12,811.52,0.44,9.28
4724,47240,546.39,100.1,821.29,0.44,8.63
4725,47250,539.06,106.93,818.36,0.44,9.2
4726,47260,515.62,110.35,826.17,0.44,9.01
4727,47270,527.34,114.75,824.22,0.43,9
4728,47280,524.9,109.37,821.78,0.44,8.87
4729,47290,516.6,108.4,833.5,0.43,9.15
4730,47300,549.8,107.91,831.05,0.43,8.92
4731,47310,527.34,108.89,823.24,0.43,9.09
4732,47320,538.09,104.49,823.73,0.42,9.09
4733,47330,521,117.68,824.71,0.42,9.08
4734,47340,542.48,120.12,805.18,0.42,8.91
4735,47350,537.6,107.91,815.43,0.42,9.28
4736,47360,541.5,110.35,830.57,0.42,9.05
4737,47370,526.37,109.86,814.45,0.42,9.08
4738,47380,531.25,100.1,825.68,0.42,8.89
4739,47390,530.76,104.98,815.43,0.42,9.34
4740,47400,535.64,107.42,834.47,0.42,8.85
4741,47410,530.76,99.61,811.52,0.42,9.17
4742,47420,542.97,101.07,818.36,0.42,9
4743,47430,527.34,98.63,823.24,0.42,9.27
4744,47440,544.43,101.56,812.01,0.42,8.89
4745,47450,536.13,112.3,824.71,0.42,9.08
4746,47460,539.55,104,818.36,0.43,9.05
4747,47470,536.62,105.47,818.85,0.44,9.1
4748,47480,525.39,86.43,816.41,0.44,8.97
4749,47490,527.83,120.12,824.22,0.45,9.3
4750,47500,542.97,106.45,823.24,0.47,9.08
4751,47510,521,104,810.06,0.48,9.26
4752,47520,537.11,101.07,818.36,0.49,9.08
4753,47530,539.06,113.77,813.96,0.5,9.19
4754,47540,535.16,108.89,835.94,0.51,8.94
4755,47550,533.69,105.47,818.85,0.51,9.09
4756,47560,539.55,101.07,821.29,0.52,8.81
4757,47570,534.67,100.1,820.8,0.52,9.18
4758,47580,542.48,113.77,824.22,0.52,8.89
4759,47590,532.23,98.14,826.17,0.51,9.09
4760,47600,537.11,116.21,821.29,0.5,8.99
4761,47610,544.92,115.23,817.38,0.49,9.47
4762,47620,539.55,95.7,809.57,0.49,9.28
4763,47630,524.9,112.79,818.85,0.47,9.27
4764,47640,547.36,105.47,823.24,0.46,9.12
4765,47650,549.8,94.73,817.87,0.45,9.21
4766,47660,539.06,99.61,819.82,0.44,9.28
4767,47670,537.6,108.4,822.75,0.43,9.01
4768,47680,539.55,118.65,823.24,0.43,9.08
4769,47690,527.34,108.89,817.38,0.42,9.28
4770,47700,525.39,106.45,824.71,0.41,9.09
4771,47710,529.3,115.72,823.73,0.41,9.05
4772,47720,519.53,101.07,824.22,0.41,9.05
4773,47730,528.81,115.23,821.29,0.4,9.28
4774,47740,528.32,110.84,821.78,0.41,8.97
4775,47750,521.48,97.66,811.52,0.41,9.17
4776,47760,523.44,103.03,822.27,0.41,9.03
4777,47770,537.11,111.82,820.31,0.41,9.14
4778,47780,535.64,102.54,826.66,0.42,8.87
4779,47790,535.64,112.79,835.94,0.42,9.28
4780,47800,526.86,111.82,818.36,0.42,9.07
4781,47810,528.32,97.66,832.52,0.43,9.44
4782,47820,529.79,100.59,820.31,0.43,8.88
4783,47830,538.57,108.4,821.78,0.43,9.27
4784,47840,534.67,113.28,826.66,0.44,9.09
4785,47850,540.04,99.12,814.45,0.44,9.28
4786,47860,528.81,110.35,825.2,0.44,8.8
4787,47870,533.2,99.61,824.71,0.45,9.18
4788,47880,523.44,115.72,820.31,0.44,8.95
4789,47890,533.69,104,818.85,0.44,9
4790,47900,533.69,108.4,826.17,0.45,8.85
4791,47910,545.41,101.07,818.36,0.44,9.31
4792,47920,527.34,105.47,818.36,0.44,9.09
4793,47930,534.67,109.37,818.36,0.44,9.09
4794,47940,542.48,100.1,820.8,0.43,8.83
4795,47950,534.67,101.07,811.52,0.44,9.1
4796,47960,521,105.96,817.87,0.43,9.19
4797,47970,526.86,105.47,828.12,0.43,9.17
4798,47980,534.67,108.89,830.57,0.43,8.87
4799,47990,536.62,114.75,816.41,0.43,9.21
4800,48000,548.83,104.98,813.48,0.42,8.8
4801,48010,534.18,103.52,824.71,0.42,9.3
4802,48020,533.69,118.16,823.73,0.43,8.93
4803,48030,528.81,106.93,834.96,0.42,9.05
4804,48040,531.25,108.89,833.01,0.42,9.05
4805,48050,533.2,115.23,821.78,0.42,9.11
4806,48060,536.13,105.47,807.13,0.42,8.86
4807,48070,537.11,108.89,829.59,0.42,8.98
4808,48080,541.99,115.72,814.45,0.42,9.25
4809,48090,541.99,107.42,825.2,0.42,9.05
4810,48100,539.06,112.79,820.8,0.42,8.92
4811,48110,536.62,95.7,823.73,0.42,9.03
4812,48120,537.11,110.84,826.17,0.42,9.05
4813,48130,544.92,112.79,815.92,0.42,9.19
4814,48140,532.71,115.72,822.75,0.42,8.89
4815,48150,527.34,109.37,821.78,0.42,9.28
4816,48160,530.27,99.61,822.75,0.43,8.89
4817,48170,533.69,106.45,814.45,0.43,8.91
4818,48180,530.27,99.61,824.22,0.45,9.08
4819,48190,535.64,108.4,816.41,0.45,9.16
4820,48200,538.09,100.1,811.52,0.47,9.14
4821,48210,545.9,108.4,818.36,0.48,9.09
4822,48220,525.88,101.56,819.82,0.49,8.81
4823,48230,538.57,110.84,815.92,0.5,9.28
4824,48240,537.11,112.3,823.24,0.51,9.11
4825,48250,533.2,115.23,819.82,0.52,9.14
4826,48260,549.32,104.98,826.66,0.52,8.92
4827,48270,525.88,116.21,824.22,0.53,9.28
4828,48280,540.53,108.4,831.54,0.52,9.07
4829,48290,542.48,98.63,816.41,0.52,9.23
4830,48300,526.86,104,823.73,0.51,8.8
4831,48310,538.57,108.4,814.45,0.5,9.28
4832,48320,537.11,112.79,829.59,0.49,9.03
4833,48330,535.64,107.91,811.52,0.48,9.08
4834,48340,539.55,101.07,820.8,0.47,8.89
4835,48350,536.62,96.19,816.89,0.45,9.08
4836,48360,531.74,106.45,818.85,0.45,8.99
4837,48370,535.64,116.7,829.59,0.44,9.14
4838,48380,545.41,123.54,821.29,0.43,8.89
4839,48390,535.16,117.68,820.31,0.42,9.28
4840,48400,541.99,113.77,825.2,0.42,9.02
4841,48410,539.55,111.33,823.73,0.41,9.05
4842,48420,531.74,106.45,826.66,0.41,8.91
4843,48430,530.76,104,823.73,0.41,9.3
4844,48440,532.71,117.19,830.08,0.4,8.95
4845,48450,546.87,107.91,815.43,0.41,9
4846,48460,538.57,111.82,833.01,0.41,8.9
4847,48470,540.04,98.14,815.92,0.41,8.98
4848,48480,530.27,104,824.71,0.41,8.98
4849,48490,545.41,107.42,814.94,0.42,9
4850,48500,540.53,101.07,832.03,0.42,9.03
4851,48510,539.06,109.86,811.52,0.42,9.24
4852,48520,534.18,106.93,823.73,0.43,9.08
4853,48530,542.97,117.19,830.08,0.43,9.22
4854,48540,529.3,110.84,823.73,0.44,9.03
4855,48550,535.64,104.49,832.03,0.44,9.29
4856,48560,545.41,103.52,825.2,0.44,9.08
4857,48570,531.74,105.47,827.64,0.44,9.17
4858,48580,541.02,117.19,825.68,0.44,8.88
4859,48590,543.95,114.75,822.27,0.44,9.25
4860,48600,532.23,110.35,812.99,0.43,9.08
4861,48610,545.41,119.63,822.75,0.44,9.36
4862,48620,540.04,109.37,819.34,0.43,9
4863,48630,531.74,107.42,822.27,0.43,9.02
4864,48640,536.13,114.26,840.33,0.43,8.93
4865,48650,535.64,107.91,824.71,0.43,9.29
4866,48660,536.62,116.7,823.73,0.43,9.06
4867,48670,551.27,104.49,819.82,0.43,9.22
4868,48680,533.2,110.84,818.36,0.43,8.82
4869,48690,533.2,104.49,815.43,0.42,9.28
4870,48700,536.13,118.16,828.61,0.42,9.11
4871,48710,530.76,118.65,823.73,0.43,9.18
4872,48720,534.18,115.23,812.99,0.42,9
4873,48730,549.32,93.75,825.68,0.42,9.11
4874,48740,526.86,109.37,829.59,0.42,8.96
4875,48750,521,109.86,817.87,0.42,9.31
4876,48760,524.9,123.05,825.2,0.42,8.98
4877,48770,531.74,121.09,813.48,0.42,9.06
4878,48780,537.11,114.26,814.45,0.42,8.95
4879,48790,538.57,112.79,812.5,0.42,9.34
4880,48800,544.43,103.03,828.12,0.42,8.95
4881,48810,546.39,106.93,827.15,0.42,9.1
4882,48820,534.18,108.4,830.08,0.42,9.14
4883,48830,530.27,96.68,825.2,0.42,9.28
4884,48840,539.55,116.7,829.59,0.42,8.91
4885,48850,523.93,104.49,823.24,0.42,9.11
4886,48860,536.62,118.65,818.85,0.42,9.01
4887,48870,533.2,99.12,823.73,0.43,9.21
4888,48880,535.16,105.96,817.87,0.43,8.89
4889,48890,539.55,114.75,815.92,0.44,9.18
4890,48900,526.86,100.1,821.78,0.44,9.14
4891,48910,541.02,119.63,831.05,0.45,9.16
4892,48920,525.88,102.54,833.01,0.47,8.87
4893,48930,541.02,105.47,814.45,0.48,9.35
4894,48940,531.25,115.23,817.87,0.48,9.02
4895,48950,528.32,107.91,822.75,0.5,9.12
4896,48960,529.79,116.21,826.66,0.51,9.02
4897,48970,544.43,105.47,819.34,0.51,9.31
4898,48980,533.69,103.52,812.5,0.51,8.89
4899,48990,525.88,111.82,816.89,0.52,9.36
4900,49000,537.11,116.21,821.78,0.51,9.17
4901,49010,537.6,106.93,820.31,0.51,9.28
4902,49020,538.57,100.59,824.22,0.51,8.92
4903,49030,530.76,103.03,828.12,0.49,9.22
4904,49040,534.67,101.07,823.24,0.49,9.14
4905,49050,528.32,104.98,830.57,0.48,9.27
4906,49060,537.11,113.28,820.8,0.47,8.96
4907,49070,527.34,108.4,806.15,0.46,9.37
4908,49080,530.76,109.86,820.8,0.45,8.92
4909,49090,535.64,115.72,820.31,0.44,9.17
4910,49100,549.8,111.82,821.29,0.43,9.26
4911,49110,529.3,118.65,809.08,0.43,9.18
4912,49120,536.13,117.68,815.43,0.42,9.21
4913,49130,549.8,120.12,826.66,0.41,9.54
4914,49140,549.32,114.75,826.17,0.41,9.14
4915,49150,528.32,107.91,825.68,0.41,9.06
4916,49160,528.81,116.21,821.78,0.41,9.14
4917,49170,528.32,119.63,827.64,0.41,9.24
4918,49180,536.62,109.86,822.27,0.41,8.89
4919,49190,536.13,114.75,816.89,0.41,9.31
4920,49200,535.16,119.63,818.85,0.41,9.08
4921,49210,539.06,107.91,814.94,0.42,9.09
4922,49220,542.48,113.28,816.89,0.42,9.22
4923,49230,542.48,122.07,819.34,0.42,9.28
4924,49240,529.3,112.3,830.57,0.43,8.92
4925,49250,535.64,119.63,825.2,0.43,9.47
4926,49260,537.6,103.03,824.71,0.43,9.19
4927,49270,528.32,105.96,820.8,0.44,9.17
4928,49280,528.32,106.45,829.1,0.44,9.2
4929,49290,542.97,107.91,827.64,0.45,9.27
4930,49300,533.2,105.47,813.48,0.45,9.05
4931,49310,533.69,101.07,816.89,0.45,9.25
4932,49320,544.92,102.54,811.04,0.45,9.28
4933,49330,525.39,102.54,815.43,0.45,9.17
4934,49340,541.99,103.52,815.43,0.44,9.08
4935,49350,515.14,105.47,813.96,0.44,9.33
4936,49360,533.2,104.98,823.24,0.44,9.14
4937,49370,529.3,110.35,816.89,0.44,9.07
4938,49380,534.67,101.07,831.05,0.44,9.19
4939,49390,515.14,120.12,812.01,0.44,9.3
4940,49400,526.37,110.84,822.27,0.43,9.23
4941,49410,525.39,107.42,817.38,0.43,9.28
4942,49420,541.99,117.19,812.01,0.43,8.92
4943,49430,528.32,110.84,808.11,0.43,9.37
4944,49440,539.55,109.86,821.78,0.43,9.19
4945,49450,535.64,100.1,826.17,0.43,9.17
4946,49460,529.79,105.96,810.06,0.42,8.98
4947,49470,536.62,112.79,822.27,0.42,9.47
4948,49480,535.16,93.75,822.75,0.42,9.1
4949,49490,538.57,116.7,811.52,0.42,9.22
4950,49500,533.69,113.77,816.41,0.42,8.94
4951,49510,523.93,112.79,820.31,0.42,9.44
4952,49520,548.34,103.52,817.38,0.43,9.21
4953,49530,542.48,108.89,823.73,0.42,9.15
4954,49540,532.71,100.1,812.5,0.42,9.05
4955,49550,525.39,115.72,819.34,0.43,9.47
4956,49560,527.83,108.89,824.22,0.43,9.08
4957,49570,516.6,98.14,821.29,0.43,9.49
4958,49580,534.67,102.05,814.94,0.43,8.98
4959,49590,537.11,104.98,819.34,0.42,9.5
4960,49600,536.62,103.03,809.08,0.42,9.19
4961,49610,518.07,109.37,825.68,0.43,9.19
4962,49620,539.55,114.75,824.71,0.43,9.08
4963,49630,528.32,104.98,823.73,0.43,9.47
4964,49640,535.16,112.3,813.96,0.44,9.1
4965,49650,539.06,109.37,823.73,0.44,9.24
4966,49660,546.39,104.49,822.75,0.44,8.97
4967,49670,543.95,112.79,819.82,0.45,9.47
4968,49680,539.55,100.59,814.94,0.46,9.22
4969,49690,529.79,100.59,824.71,0.47,9.22
4970,49700,534.67,109.86,819.82,0.49,8.98
4971,49710,527.34,109.86,824.22,0.49,9.37
4972,49720,532.23,104.98,822.27,0.5,9.23
4973,49730,544.92,109.86,815.92,0.51,9.2
4974,49740,532.23,99.61,823.24,0.51,8.42
4975,49750,527.34,106.93,826.17,0.52,9.36
4976,49760,539.06,111.33,812.5,0.52,9.27
4977,49770,535.16,99.61,819.82,0.52,9.37
4978,49780,530.27,104.98,822.75,0.51,8.87
4979,49790,525.88,110.84,837.89,0.51,9.46
4980,49800,550.78,127.44,815.43,0.49,9.22
4981,49810,528.81,103.03,815.43,0.49,9.16
4982,49820,533.2,100.59,812.5,0.48,8.97
4983,49830,527.83,105.96,820.31,0.47,9.37
4984,49840,541.02,112.79,821.78,0.46,9.25
4985,49850,536.13,108.89,818.85,0.45,9.17
4986,49860,527.34,106.45,820.31,0.44,8.94
4987,49870,551.27,122.07,820.31,0.43,9.47
4988,49880,534.18,104.98,822.75,0.43,9.07
4989,49890,539.55,103.52,821.29,0.42,9.5
4990,49900,548.34,106.45,825.68,0.41,9.36
4991,49910,529.79,105.96,835.45,0.41,9.46
4992,49920,520.02,92.77,819.82,0.41,9.22
4993,49930,544.43,103.03,814.45,0.41,9.22
4994,49940,518.55,108.89,824.71,0.41,9.2
4995,49950,538.57,103.03,822.27,0.42,9.32
4996,49960,546.87,96.19,818.85,0.41,9.25
4997,49970,540.53,114.26,812.01,0.42,9.18
4998,49980,533.69,107.91,816.89,0.43,9.28
4999,49990,535.16,117.68,815.43,0.43,9.3
5000,50000,531.74,117.68,829.59,0.43,9.01
5001,50010,548.83,107.42,824.71,0.44,9.27
5002,50020,519.04,117.68,813.48,0.44,9.28
5003,50030,532.23,99.61,819.34,0.44,9.48
5004,50040,538.09,111.33,823.24,0.45,9.07
5005,50050,528.32,108.89,829.59,0.45,9.36
5006,50060,528.81,106.93,827.64,0.45,9.16
5007,50070,528.32,103.03,816.89,0.46,9.27
5008,50080,535.16,94.73,819.82,0.46,9.17
5009,50090,534.67,105.96,822.27,0.45,9.27
5010,50100,528.32,97.66,817.38,0.45,9.11
5011,50110,525.88,108.89,822.75,0.45,9.22
5012,50120,539.06,100.1,823.24,0.45,8.97
5013,50130,538.09,106.45,823.73,0.44,9.47
5014,50140,539.55,106.45,830.57,0.44,9.28
5015,50150,533.69,114.75,815.43,0.43,9.19
5016,50160,544.92,112.79,823.73,0.43,9.14
5017,50170,531.25,107.91,815.43,0.43,9.46
5018,50180,537.11,104.98,809.57,0.43,9.22
5019,50190,526.86,103.52,816.41,0.43,9.24
5020,50200,529.3,103.03,817.38,0.43,9.05
5021,50210,525.88,111.33,807.62,0.42,9.48
5022,50220,534.67,110.35,831.05,0.42,9.31
5023,50230,534.18,110.35,833.98,0.42,9.21
5024,50240,526.37,109.86,816.89,0.42,8.98
5025,50250,530.76,111.82,818.85,0.42,9.47
5026,50260,538.09,98.14,829.59,0.42,9.28
5027,50270,533.69,98.14,822.75,0.42,9.46
5028,50280,533.2,97.66,832.52,0.42,9.28
5029,50290,542.97,114.75,822.75,0.42,9.52
5030,50300,534.18,115.23,823.24,0.42,9.28
