Var1,time,acc_x,acc_y,acc_z,pulse,eda
2863,28630,191.41,-15.14,976.56,0.42,7.27
2864,28640,206.54,-12.21,976.56,0.42,7.21
2865,28650,203.12,-9.28,974.12,0.41,7.3
2866,28660,205.57,-12.21,978.52,0.41,7.23
2867,28670,200.68,-0.49,967.29,0.41,7.51
2868,28680,201.66,-10.74,970.7,0.41,7.21
2869,28690,199.71,-18.07,971.19,0.41,7.32
2870,28700,212.89,-16.6,969.24,0.41,7.24
2871,28710,203.12,1.46,972.66,0.41,7.29
2872,28720,206.05,-7.81,968.75,0.41,7.13
2873,28730,212.4,-29.79,967.29,0.41,7.31
2874,28740,201.66,-19.53,955.57,0.41,7.18
2875,28750,211.91,-7.32,973.14,0.41,7.26
2876,28760,213.38,-18.55,968.75,0.41,7.12
2877,28770,204.59,-21,965.33,0.41,7.34
2878,28780,215.33,-1.46,969.73,0.41,7.31
2879,28790,214.84,-17.58,964.36,0.41,7.31
2880,28800,209.96,-13.67,973.63,0.41,7.19
2881,28810,209.47,-7.81,961.43,0.41,7.26
2882,28820,211.91,-11.72,962.4,0.41,7.24
2883,28830,197.75,-13.67,973.63,0.41,7.34
2884,28840,210.94,-29.79,976.56,0.41,7.17
2885,28850,212.4,-12.7,962.4,0.41,7.34
2886,28860,207.03,-8.3,967.77,0.41,7.23
2887,28870,210.94,-5.37,975.59,0.42,7.24
2888,28880,214.84,1.46,972.17,0.43,7.17
2889,28890,203.12,-4.88,971.19,0.44,7.32
2890,28900,215.33,-1.95,965.33,0.45,7.22
2891,28910,213.38,-12.7,957.52,0.47,7.17
2892,28920,196.78,-9.28,964.36,0.48,7.18
2893,28930,201.17,-12.7,974.61,0.49,7.26
2894,28940,208.01,-9.77,966.8,0.51,7.06
2895,28950,221.19,-8.79,972.66,0.52,7.18
2896,28960,214.84,-6.35,971.68,0.52,7.04
2897,28970,217.29,-15.63,971.19,0.53,7.17
2898,28980,210.45,-4.88,963.38,0.53,7.03
2899,28990,212.4,-11.72,967.77,0.52,7.15
2900,29000,207.52,-20.51,972.17,0.52,7
2901,29010,200.2,-15.14,965.82,0.52,7.1
2902,29020,221.68,-2.44,977.05,0.51,7.13
2903,29030,214.84,-9.77,969.73,0.5,7.12
2904,29040,203.61,1.46,968.75,0.49,7
2905,29050,210.94,-9.28,968.26,0.47,7.13
2906,29060,204.59,-9.28,962.89,0.46,7.08
2907,29070,211.91,-4.39,964.36,0.45,7.07
2908,29080,205.57,3.42,976.56,0.44,7.01
2909,29090,214.36,-16.6,967.29,0.44,7.03
2910,29100,209.47,-6.35,964.84,0.43,7.12
2911,29110,208.98,-5.86,972.17,0.42,7.12
2912,29120,212.89,-15.63,974.12,0.42,7.04
2913,29130,202.15,3.42,965.33,0.42,7.17
2914,29140,211.43,-7.81,979.49,0.41,7.1
2915,29150,220.7,-7.32,975.59,0.41,7.11
2916,29160,210.45,-19.04,968.75,0.41,6.98
2917,29170,212.4,-11.72,968.75,0.41,7.04
2918,29180,223.14,1.95,962.89,0.42,7.05
2919,29190,200.2,-19.53,961.91,0.42,7.16
2920,29200,209.47,-8.3,977.05,0.42,7.01
2921,29210,207.03,-16.11,982.42,0.42,7.14
2922,29220,208.98,-9.77,965.33,0.43,7.1
2923,29230,207.52,-2.44,973.63,0.43,7.31
2924,29240,206.54,-12.21,973.14,0.43,7.06
2925,29250,195.8,-8.3,967.29,0.43,7.07
2926,29260,218.75,0.98,965.33,0.43,6.93
2927,29270,199.71,-17.58,969.73,0.44,6.98
2928,29280,212.4,-5.86,966.31,0.44,6.9
2929,29290,219.24,-16.11,971.19,0.44,6.9
2930,29300,222.66,-5.37,964.84,0.44,6.91
2931,29310,207.03,0.98,969.24,0.43,7.31
2932,29320,211.91,-18.07,979.98,0.43,6.87
2933,29330,212.89,-11.72,963.38,0.43,6.95
2934,29340,203.12,-10.74,972.66,0.43,6.82
2935,29350,202.64,-4.39,979.49,0.43,6.94
2936,29360,206.05,-17.09,974.12,0.43,6.74
2937,29370,219.24,-14.16,971.68,0.43,6.98
2938,29380,217.29,-12.21,973.14,0.42,6.75
2939,29390,202.15,-21,961.43,0.42,6.85
2940,29400,198.73,-16.11,967.77,0.43,6.87
2941,29410,214.84,-19.53,975.1,0.42,6.93
2942,29420,203.61,-14.65,970.7,0.42,6.93
2943,29430,214.36,-0.49,970.21,0.41,6.92
2944,29440,191.89,-6.35,962.89,0.41,6.85
2945,29450,206.05,-15.63,962.89,0.41,6.94
2946,29460,205.08,-11.23,972.17,0.41,6.7
2947,29470,217.29,-12.21,967.77,0.41,6.95
2948,29480,224.61,-13.67,956.54,0.41,6.8
2949,29490,200.2,7.81,973.63,0.41,6.94
2950,29500,200.2,-18.55,967.77,0.41,6.85
2951,29510,208.98,-17.09,970.21,0.41,7
2952,29520,208.5,-12.7,969.73,0.41,6.62
2953,29530,209.47,-11.23,968.75,0.41,6.99
2954,29540,212.4,-0.98,984.37,0.41,6.76
2955,29550,206.05,-12.7,979.49,0.41,6.94
2956,29560,202.15,-13.67,965.33,0.41,6.85
2957,29570,204.1,2.44,981.45,0.41,6.95
2958,29580,210.94,-4.39,956.05,0.41,6.77
2959,29590,212.89,-21.48,969.73,0.41,6.93
2960,29600,214.84,1.46,964.84,0.41,6.85
2961,29610,199.71,-0.98,964.36,0.41,6.97
2962,29620,202.64,-14.16,969.24,0.41,6.74
2963,29630,205.57,-3.91,975.59,0.41,6.92
2964,29640,198.24,-10.25,976.56,0.41,6.87
2965,29650,204.59,-7.32,973.63,0.41,6.93
2966,29660,208.98,-8.3,973.63,0.41,6.81
2967,29670,207.52,-14.16,971.19,0.41,6.94
2968,29680,202.15,-6.84,970.21,0.41,6.82
2969,29690,207.03,-7.32,970.21,0.42,6.96
2970,29700,209.47,-0.49,969.24,0.41,6.78
2971,29710,201.66,-12.21,967.77,0.41,6.9
2972,29720,200.68,-10.25,984.86,0.41,6.98
2973,29730,201.17,4.39,977.05,0.41,6.99
2974,29740,186.52,-7.81,971.19,0.41,6.87
2975,29750,197.75,-3.91,976.56,0.41,6.93
2976,29760,209.96,-0.98,965.82,0.41,6.92
2977,29770,208.01,-18.55,963.87,0.41,6.93
2978,29780,218.26,-14.16,973.14,0.41,6.77
2979,29790,227.54,-9.28,970.7,0.41,6.95
2980,29800,213.87,-6.35,976.56,0.41,6.92
2981,29810,204.1,-18.07,974.12,0.42,6.93
2982,29820,219.73,-5.37,968.75,0.42,6.79
2983,29830,216.8,-18.07,963.38,0.42,7.12
2984,29840,219.73,7.81,964.36,0.43,6.84
2985,29850,203.12,-1.95,970.21,0.43,6.85
2986,29860,206.05,-20.51,964.84,0.44,6.79
2987,29870,211.43,-15.63,973.14,0.45,6.93
2988,29880,208.01,-12.21,968.75,0.46,6.82
2989,29890,204.59,-1.46,974.12,0.48,6.92
2990,29900,206.05,-15.63,978.52,0.49,6.84
2991,29910,198.24,-7.81,971.68,0.5,6.92
2992,29920,213.87,-6.35,969.73,0.51,6.87
2993,29930,201.66,-27.83,973.14,0.52,6.97
2994,29940,214.84,-16.6,969.73,0.52,6.84
2995,29950,209.47,-7.32,963.87,0.52,7.01
2996,29960,208.01,-5.37,969.24,0.52,6.8
2997,29970,206.05,-12.7,983.89,0.52,6.9
2998,29980,208.01,-4.88,977.05,0.51,6.84
2999,29990,210.45,-6.84,976.56,0.5,6.87
3000,30000,204.1,-16.11,969.73,0.49,6.79
3001,30010,207.03,-7.81,968.26,0.48,6.91
3002,30020,210.94,-1.95,976.07,0.47,6.84
3003,30030,205.57,-11.23,975.1,0.46,6.92
3004,30040,207.03,-6.35,969.24,0.45,6.85
3005,30050,211.43,-1.95,985.84,0.44,6.98
3006,30060,200.68,-3.91,969.24,0.43,6.82
3007,30070,204.59,-5.37,963.38,0.42,7
3008,30080,198.73,0,967.77,0.42,6.84
3009,30090,205.57,-3.42,966.31,0.42,7.03
3010,30100,218.26,-5.86,962.89,0.41,6.82
3011,30110,217.77,-11.72,966.8,0.41,6.84
3012,30120,200.68,1.95,958.5,0.41,6.83
3013,30130,214.36,-26.86,961.91,0.41,6.92
3014,30140,214.84,-14.65,974.12,0.41,6.75
3015,30150,206.05,-28.81,963.38,0.41,6.92
3016,30160,200.68,-7.32,977.54,0.41,6.81
3017,30170,210.94,-0.98,957.03,0.41,6.81
3018,30180,202.64,-4.39,979,0.41,6.8
3019,30190,199.22,-8.3,972.17,0.42,6.96
3020,30200,199.71,-7.32,975.1,0.42,6.76
3021,30210,206.05,-6.35,978.52,0.42,6.89
3022,30220,208.01,-6.35,961.91,0.42,6.73
3023,30230,206.54,-5.86,971.68,0.42,6.81
3024,30240,207.03,-12.7,977.54,0.43,6.89
3025,30250,204.1,-10.25,969.73,0.43,6.88
3026,30260,217.77,-14.16,978.52,0.43,6.86
3027,30270,212.89,-13.67,970.7,0.43,6.87
3028,30280,204.1,-2.44,970.7,0.43,6.82
3029,30290,213.38,-18.07,966.31,0.43,6.93
3030,30300,220.21,-13.18,973.14,0.43,6.88
3031,30310,213.87,-11.23,974.61,0.43,6.74
3032,30320,202.64,-12.7,973.14,0.43,6.75
3033,30330,203.61,-12.21,968.26,0.43,6.86
3034,30340,208.98,-3.91,972.17,0.43,6.84
3035,30350,207.52,-7.32,965.82,0.42,6.94
3036,30360,207.03,-13.18,977.05,0.42,6.83
3037,30370,203.12,-17.58,965.33,0.42,6.85
3038,30380,202.64,-24.41,983.89,0.42,6.77
3039,30390,216.8,1.95,975.59,0.41,6.83
3040,30400,199.71,-12.21,976.56,0.41,6.83
3041,30410,218.75,-1.95,960.45,0.41,6.99
3042,30420,201.66,-8.79,968.75,0.41,6.74
3043,30430,209.96,1.95,969.24,0.41,6.93
3044,30440,215.33,-16.11,977.54,0.41,6.84
3045,30450,213.38,-21.97,966.8,0.4,6.93
3046,30460,210.45,-10.74,962.89,0.41,6.88
3047,30470,207.03,-12.21,982.91,0.41,6.92
3048,30480,213.87,-14.65,962.89,0.42,6.85
3049,30490,209.96,-12.21,970.7,0.42,6.88
3050,30500,210.45,-11.23,959.47,0.41,6.75
3051,30510,213.87,-2.44,970.7,0.42,6.93
3052,30520,197.75,-12.7,979,0.42,6.92
3053,30530,199.22,-14.16,965.82,0.41,6.92
3054,30540,206.05,-10.25,969.73,0.41,6.85
3055,30550,215.82,-10.74,981.93,0.41,6.86
3056,30560,210.45,6.35,980.96,0.41,6.84
3057,30570,208.01,-5.37,966.31,0.41,6.95
3058,30580,210.45,1.46,968.26,0.41,6.81
3059,30590,212.4,-3.91,965.82,0.41,6.96
3060,30600,202.64,0.98,966.8,0.41,6.83
3061,30610,200.68,0.49,958.98,0.41,6.98
3062,30620,208.98,-5.86,968.75,0.41,6.81
3063,30630,206.54,-19.04,972.17,0.41,6.92
3064,30640,213.87,-5.37,975.1,0.41,6.78
3065,30650,190.43,-4.39,973.14,0.41,6.85
3066,30660,199.71,-11.72,973.63,0.41,6.87
3067,30670,209.47,-4.39,968.26,0.41,6.92
3068,30680,213.87,-4.88,964.36,0.41,6.82
3069,30690,203.61,-7.81,981.93,0.41,6.96
3070,30700,205.57,-11.23,966.8,0.41,6.84
3071,30710,207.52,-7.81,977.54,0.41,7.03
3072,30720,207.03,-2.44,975.59,0.41,6.76
3073,30730,205.08,-7.81,972.66,0.4,7.03
3074,30740,211.43,7.32,981.45,0.4,6.74
3075,30750,210.45,6.35,969.73,0.4,7.01
3076,30760,211.91,-3.42,980.96,0.4,6.77
3077,30770,208.98,0.98,975.59,0.4,6.93
3078,30780,214.36,0.49,974.12,0.4,6.74
3079,30790,215.82,-4.39,979.49,0.41,7.03
3080,30800,217.29,-11.23,975.59,0.42,6.74
3081,30810,201.66,-12.21,971.19,0.43,7.03
3082,30820,209.96,-11.72,968.26,0.44,6.76
3083,30830,214.36,4.88,970.7,0.46,6.93
3084,30840,205.57,-10.74,968.75,0.47,6.73
3085,30850,209.96,-20.51,965.33,0.49,6.93
3086,30860,206.05,-13.67,961.91,0.5,6.68
3087,30870,208.5,-8.79,962.89,0.51,7
3088,30880,210.94,-17.09,980.96,0.52,6.73
3089,30890,212.4,-9.77,971.19,0.52,6.9
3090,30900,211.43,-3.42,969.73,0.53,6.61
3091,30910,209.96,-13.67,965.82,0.52,6.87
3092,30920,207.03,-16.11,965.33,0.52,6.9
3093,30930,201.17,-7.81,967.29,0.51,6.9
3094,30940,222.66,-14.16,955.08,0.5,6.77
3095,30950,209.96,-0.49,964.84,0.49,6.92
3096,30960,196.78,1.46,967.77,0.48,6.87
3097,30970,202.64,-7.32,971.68,0.47,6.93
3098,30980,199.71,-16.11,967.29,0.46,6.74
3099,30990,198.24,-7.81,971.19,0.45,6.91
3100,31000,210.45,-0.98,966.8,0.44,6.83
3101,31010,211.91,-5.86,968.75,0.43,6.85
3102,31020,219.24,-4.88,970.7,0.43,6.81
3103,31030,205.57,-11.72,966.31,0.42,6.93
3104,31040,207.52,-7.32,974.12,0.42,6.76
3105,31050,221.68,4.39,966.8,0.41,6.96
3106,31060,217.77,-2.93,979,0.41,6.81
3107,31070,208.01,0.49,962.89,0.41,6.93
3108,31080,211.43,-12.7,977.05,0.41,6.74
3109,31090,213.38,-11.72,964.84,0.41,6.95
3110,31100,197.75,-11.72,971.68,0.41,6.76
3111,31110,200.2,-9.28,966.8,0.41,6.95
3112,31120,193.85,-7.81,977.54,0.41,6.71
3113,31130,202.64,-6.84,977.54,0.42,6.99
3114,31140,210.45,-9.77,975.59,0.42,6.77
3115,31150,205.08,-9.28,974.61,0.43,6.93
3116,31160,213.38,-1.46,972.17,0.42,6.75
3117,31170,209.96,-7.81,975.59,0.42,7.01
3118,31180,207.03,-9.77,967.77,0.42,6.82
3119,31190,208.5,-9.28,979.49,0.42,6.95
3120,31200,213.87,-3.91,970.7,0.42,6.84
3121,31210,198.73,4.39,961.91,0.42,6.9
3122,31220,217.29,-7.81,972.17,0.42,6.74
3123,31230,211.91,-17.58,965.33,0.42,6.9
3124,31240,209.47,-11.23,965.82,0.43,6.73
3125,31250,211.43,-13.67,973.14,0.43,6.99
3126,31260,209.47,-9.28,974.12,0.43,6.77
3127,31270,196.29,-3.91,974.12,0.43,6.95
3128,31280,215.82,3.42,971.19,0.42,6.73
3129,31290,207.03,0.49,973.63,0.42,7.04
3130,31300,214.36,-11.72,976.56,0.42,6.82
3131,31310,208.01,-0.98,969.24,0.42,6.93
3132,31320,206.54,-6.84,980.96,0.42,6.81
3133,31330,216.8,-24.9,958.98,0.41,6.92
3134,31340,210.45,-13.18,977.05,0.41,6.73
3135,31350,204.1,-10.25,965.82,0.41,6.93
3136,31360,216.31,-6.84,979.49,0.41,6.9
3137,31370,206.54,-12.7,977.05,0.41,6.96
3138,31380,203.12,4.88,966.8,0.41,6.66
3139,31390,208.5,-7.32,968.75,0.41,6.93
3140,31400,199.71,-6.84,968.75,0.41,6.82
3141,31410,197.75,-12.21,969.73,0.41,7
3142,31420,208.01,-10.74,972.66,0.41,6.75
3143,31430,192.38,-2.93,973.63,0.4,6.99
3144,31440,210.45,-4.88,961.91,0.4,6.75
3145,31450,221.19,-20.02,980.47,0.4,6.93
3146,31460,214.36,-29.3,976.07,0.4,6.83
3147,31470,215.82,-13.67,972.66,0.4,6.93
3148,31480,214.84,-7.81,979.98,0.4,6.76
3149,31490,213.38,9.77,954.1,0.4,6.93
3150,31500,213.38,-9.28,979,0.4,6.79
3151,31510,220.21,-9.28,982.91,0.4,6.93
3152,31520,209.96,-2.93,971.19,0.4,6.74
3153,31530,214.36,-13.18,974.12,0.4,6.95
3154,31540,212.89,-14.65,976.56,0.4,6.74
3155,31550,199.71,-0.49,972.17,0.4,7.04
3156,31560,198.73,-5.37,966.8,0.4,6.82
3157,31570,206.05,-25.88,978.52,0.4,6.99
3158,31580,205.08,-8.79,969.73,0.4,6.78
3159,31590,215.33,-2.93,968.75,0.4,6.93
3160,31600,202.15,-8.3,980.47,0.4,6.74
3161,31610,209.47,-16.11,962.89,0.4,6.95
3162,31620,215.33,-3.91,964.84,0.4,6.77
3163,31630,219.24,-1.95,971.19,0.41,6.94
3164,31640,206.05,0,978.03,0.41,6.83
3165,31650,215.82,-22.46,965.33,0.41,7.16
3166,31660,211.43,-5.37,965.33,0.41,6.77
3167,31670,208.98,-21,965.33,0.41,7.03
3168,31680,203.61,-2.93,970.7,0.41,6.79
3169,31690,214.36,-9.28,974.12,0.41,7.01
3170,31700,207.52,-20.51,956.05,0.41,6.81
3171,31710,218.75,-16.6,981.45,0.4,6.93
3172,31720,207.52,-20.02,958.98,0.4,6.87
3173,31730,201.17,-11.23,968.26,0.4,7.05
3174,31740,207.52,-6.35,972.17,0.4,6.79
3175,31750,202.64,-18.07,975.1,0.41,6.96
3176,31760,199.71,-6.84,973.63,0.41,6.9
3177,31770,221.19,-10.25,971.19,0.41,7.03
3178,31780,216.8,-6.35,970.21,0.42,6.77
3179,31790,215.82,-10.25,976.07,0.43,6.99
3180,31800,210.45,-3.42,968.26,0.44,6.74
3181,31810,207.03,-11.72,976.56,0.45,6.97
3182,31820,207.52,-9.77,968.75,0.46,6.74
3183,31830,199.71,-10.25,965.82,0.47,6.93
3184,31840,203.12,-12.7,968.75,0.48,6.82
3185,31850,212.89,-12.7,978.03,0.49,7.02
3186,31860,203.61,-13.18,972.66,0.5,6.77
3187,31870,208.01,3.42,978.03,0.51,6.95
3188,31880,210.45,-17.58,977.54,0.51,6.76
3189,31890,209.47,-11.23,972.17,0.51,6.96
3190,31900,210.94,-10.25,971.19,0.51,6.74
3191,31910,207.03,-15.63,965.33,0.5,6.96
3192,31920,209.96,-7.81,960.45,0.49,6.73
3193,31930,221.68,-5.37,975.1,0.48,6.96
3194,31940,210.45,-1.46,963.87,0.47,6.83
3195,31950,209.47,0.98,976.56,0.46,7
3196,31960,206.05,-2.44,974.61,0.45,6.77
3197,31970,210.94,-3.91,968.75,0.44,7.21
3198,31980,220.7,-0.49,968.75,0.44,6.7
3199,31990,209.96,-9.77,976.56,0.43,6.9
3200,32000,208.5,0.98,979,0.43,6.85
3201,32010,199.71,2.93,973.14,0.43,6.97
3202,32020,218.75,-9.28,982.42,0.42,6.77
3203,32030,209.96,-7.81,970.21,0.42,7
3204,32040,206.05,-9.28,968.75,0.42,6.74
3205,32050,208.5,-17.09,984.86,0.42,6.93
3206,32060,208.98,-16.6,979.98,0.42,6.7
3207,32070,217.29,-5.86,970.21,0.43,6.96
3208,32080,213.87,-16.11,974.12,0.43,6.81
3209,32090,198.73,-6.84,980.47,0.43,6.93
3210,32100,213.87,-20.51,969.73,0.43,6.81
3211,32110,208.98,-5.37,973.14,0.43,7.01
3212,32120,209.96,-3.42,983.89,0.43,6.77
3213,32130,200.68,-3.91,957.03,0.43,6.97
3214,32140,219.73,-11.72,968.26,0.43,6.78
3215,32150,207.52,-2.93,978.52,0.43,7.12
3216,32160,203.61,-4.39,965.82,0.43,6.81
3217,32170,202.15,-6.35,969.24,0.43,7
3218,32180,222.17,-6.35,961.91,0.43,6.73
3219,32190,193.85,-20.02,972.17,0.43,6.94
3220,32200,223.63,-10.74,977.54,0.43,6.74
3221,32210,215.82,-20.51,972.66,0.42,6.93
3222,32220,201.66,-16.6,964.84,0.42,6.85
3223,32230,211.43,-16.11,968.75,0.42,6.96
3224,32240,223.14,1.95,980.47,0.42,6.74
3225,32250,199.71,-10.25,967.29,0.42,6.85
3226,32260,203.61,-10.74,974.61,0.42,6.74
3227,32270,207.03,-9.28,962.89,0.42,7.03
3228,32280,195.31,-8.79,972.17,0.41,6.74
3229,32290,204.1,-15.63,978.03,0.41,6.93
3230,32300,197.75,-11.23,953.12,0.41,6.77
3231,32310,215.82,-14.16,973.63,0.41,6.93
3232,32320,190.92,-1.95,974.12,0.41,6.7
3233,32330,218.75,-6.35,969.73,0.41,6.96
3234,32340,211.43,-5.37,972.66,0.41,6.82
3235,32350,206.05,-21,976.56,0.4,7.17
3236,32360,201.17,-22.95,973.14,0.4,6.8
3237,32370,199.71,-9.28,964.36,0.4,6.91
3238,32380,202.64,-7.32,968.26,0.4,6.74
3239,32390,216.31,-17.09,967.29,0.41,6.87
3240,32400,211.43,-4.39,964.36,0.4,6.82
3241,32410,206.05,-26.86,965.82,0.41,6.93
3242,32420,219.73,-10.25,969.73,0.41,6.83
3243,32430,200.2,-8.3,968.26,0.41,7.13
3244,32440,214.84,1.95,968.75,0.41,7.26
3245,32450,199.22,-9.77,971.19,0.41,6.98
3246,32460,201.17,-24.9,970.21,0.41,6.85
3247,32470,191.41,-10.25,973.14,0.41,6.92
3248,32480,208.5,-8.79,967.77,0.41,6.74
3249,32490,210.94,-16.6,973.14,0.41,6.93
3250,32500,204.1,-2.93,974.12,0.41,6.79
3251,32510,219.24,-8.79,960.94,0.41,7.02
3252,32520,213.87,-12.7,959.96,0.41,6.85
3253,32530,208.5,-9.28,967.29,0.41,7.03
3254,32540,208.01,-22.95,972.66,0.41,6.81
3255,32550,213.87,-5.86,971.19,0.41,7.06
3256,32560,199.71,0.49,971.19,0.41,6.73
3257,32570,219.73,1.95,969.24,0.41,7.01
3258,32580,205.57,-5.37,963.38,0.41,6.77
3259,32590,206.05,-7.32,970.21,0.41,7.04
3260,32600,212.4,-11.23,971.68,0.41,6.85
3261,32610,209.47,-4.39,980.96,0.41,7.01
3262,32620,215.33,-10.25,978.03,0.41,6.82
3263,32630,205.57,-16.6,985.35,0.41,6.98
3264,32640,207.03,-9.28,977.05,0.41,6.85
3265,32650,201.66,-9.28,972.66,0.41,7.03
3266,32660,208.5,-3.42,981.93,0.41,6.74
3267,32670,217.29,-20.51,973.14,0.41,6.95
3268,32680,225.1,-26.86,977.05,0.4,6.84
3269,32690,210.94,-19.04,969.24,0.4,6.93
3270,32700,205.57,-8.79,966.8,0.4,6.83
3271,32710,209.47,-10.74,971.68,0.4,7.13
3272,32720,204.1,-4.39,966.8,0.4,6.74
3273,32730,204.1,-18.55,975.1,0.4,7.07
3274,32740,206.54,1.46,967.77,0.41,6.84
3275,32750,192.38,-5.86,973.14,0.41,7.01
3276,32760,210.45,2.44,968.26,0.42,6.81
3277,32770,208.98,-8.3,976.07,0.43,6.98
3278,32780,209.47,1.95,973.14,0.44,6.81
3279,32790,203.12,-11.23,972.66,0.45,7.02
3280,32800,222.17,-3.91,973.63,0.46,6.74
3281,32810,199.71,0.98,970.21,0.47,6.96
3282,32820,206.05,-4.39,965.82,0.48,6.82
3283,32830,217.29,-12.21,977.54,0.49,7.01
3284,32840,219.24,-2.93,982.91,0.5,6.77
3285,32850,211.91,-11.23,969.73,0.5,6.95
3286,32860,199.22,-15.63,972.66,0.51,6.74
3287,32870,218.26,-1.46,962.89,0.5,6.95
3288,32880,219.73,2.44,977.05,0.5,6.79
3289,32890,197.75,-13.67,977.05,0.49,6.91
3290,32900,209.96,0.49,969.24,0.49,6.73
3291,32910,208.01,-7.81,979,0.48,6.99
3292,32920,206.54,-6.84,967.77,0.47,6.48
3293,32930,219.24,-9.28,963.38,0.47,7.03
3294,32940,212.4,-7.32,984.37,0.46,6.76
3295,32950,199.22,-2.93,976.56,0.45,7
3296,32960,203.61,-9.28,962.4,0.45,6.84
3297,32970,214.36,-5.86,957.52,0.44,6.95
3298,32980,212.89,-7.32,981.93,0.44,6.82
3299,32990,204.59,-10.74,972.66,0.43,7.02
3300,33000,206.05,-10.25,967.29,0.42,6.73
3301,33010,207.03,-9.77,966.31,0.42,6.95
3302,33020,202.64,-13.18,969.24,0.42,6.67
3303,33030,208.01,-12.7,971.68,0.42,7.03
3304,33040,216.31,-12.7,974.12,0.41,6.77
3305,33050,206.54,-3.42,972.66,0.41,6.94
3306,33060,212.4,-24.41,969.73,0.41,6.7
3307,33070,216.31,-9.28,960.45,0.41,6.93
3308,33080,210.45,-12.7,969.24,0.42,7.3
3309,33090,215.33,-10.74,956.54,0.43,6.99
3310,33100,207.52,-10.74,979.98,0.42,6.76
3311,33110,212.89,-12.7,968.75,0.42,7.03
3312,33120,205.08,-0.98,959.96,0.43,6.77
3313,33130,210.94,-13.18,973.14,0.43,6.94
3314,33140,208.98,-10.25,958.01,0.43,6.82
3315,33150,207.52,-1.46,978.03,0.43,7.02
3316,33160,196.29,-3.91,974.61,0.43,6.75
3317,33170,206.05,-16.6,972.66,0.43,6.94
3318,33180,220.21,2.44,980.47,0.43,6.79
3319,33190,202.64,-21.97,963.87,0.43,6.92
3320,33200,203.12,-6.35,960.94,0.42,6.71
3321,33210,212.4,-10.74,968.26,0.42,6.93
3322,33220,213.38,-7.32,972.17,0.42,6.76
3323,33230,209.47,-10.74,966.8,0.42,6.93
3324,33240,209.47,-15.14,980.47,0.42,6.77
3325,33250,196.78,-22.46,962.4,0.41,6.99
3326,33260,205.08,6.84,967.77,0.41,6.64
3327,33270,212.89,-20.51,964.84,0.41,6.98
3328,33280,215.33,-18.07,977.05,0.41,6.73
3329,33290,206.54,-3.91,962.89,0.41,6.96
3330,33300,210.45,1.46,965.82,0.41,6.82
3331,33310,205.57,-6.84,969.24,0.41,7.03
3332,33320,203.61,-8.3,966.31,0.41,6.84
3333,33330,209.47,-11.72,971.19,0.41,7
3334,33340,203.61,-1.95,966.31,0.41,6.78
3335,33350,201.17,-10.74,973.63,0.41,7
3336,33360,209.96,-9.77,964.84,0.41,6.84
3337,33370,217.77,-5.86,970.7,0.41,7.03
3338,33380,209.47,-18.07,973.63,0.41,6.81
3339,33390,199.71,-3.42,961.91,0.41,7.04
3340,33400,206.05,-12.7,980.47,0.41,6.84
3341,33410,202.15,-8.3,970.7,0.41,7.07
3342,33420,207.52,-4.88,974.61,0.41,6.74
3343,33430,216.31,-12.7,970.21,0.41,7.06
3344,33440,206.05,-6.84,969.24,0.41,6.82
3345,33450,188.48,-17.58,970.21,0.41,7.04
3346,33460,213.38,-10.25,967.29,0.41,6.76
3347,33470,207.52,2.44,966.31,0.41,6.87
3348,33480,196.29,-0.98,970.7,0.41,6.83
3349,33490,209.96,-1.46,972.17,0.41,6.92
3350,33500,209.47,-15.14,981.93,0.41,6.84
3351,33510,211.91,-5.37,969.24,0.41,7.1
3352,33520,212.89,-3.42,966.8,0.41,6.76
3353,33530,205.57,-0.98,970.7,0.41,6.99
3354,33540,206.05,-5.37,964.36,0.41,6.74
3355,33550,207.52,-11.23,972.17,0.41,7.02
3356,33560,196.29,-14.65,975.59,0.4,6.82
3357,33570,208.01,-14.65,976.56,0.41,6.97
3358,33580,205.08,-10.25,966.8,0.4,6.74
3359,33590,220.21,-18.07,975.1,0.41,7.03
3360,33600,215.33,0.49,971.19,0.41,6.85
3361,33610,207.03,-9.28,966.31,0.41,7.04
3362,33620,208.5,-11.72,967.77,0.41,6.76
3363,33630,205.08,-12.7,957.52,0.41,7.29
3364,33640,194.82,-12.7,964.36,0.41,6.74
3365,33650,212.4,-3.91,976.07,0.41,7.04
3366,33660,200.68,-3.42,965.82,0.41,6.82
3367,33670,214.36,-4.88,971.19,0.41,7
3368,33680,208.98,-9.77,983.4,0.41,6.81
3369,33690,211.43,1.95,969.24,0.41,6.97
3370,33700,211.91,-12.21,967.29,0.41,6.76
3371,33710,217.29,-6.84,962.89,0.42,7.24
3372,33720,200.2,-3.42,968.75,0.43,6.82
3373,33730,208.98,-4.39,968.75,0.44,6.96
3374,33740,213.87,-13.67,969.24,0.46,6.74
3375,33750,194.82,-10.25,969.73,0.47,7.03
3376,33760,205.08,-4.39,977.05,0.48,6.74
3377,33770,210.45,-10.74,975.1,0.5,6.93
3378,33780,206.54,-11.72,962.89,0.51,6.71
3379,33790,197.75,-19.53,976.07,0.52,7.01
3380,33800,210.94,-16.6,979,0.52,6.79
3381,33810,215.82,-11.72,980.96,0.52,7.13
3382,33820,189.94,-2.44,968.26,0.52,6.75
3383,33830,215.33,-9.28,962.89,0.52,7.03
