Var1,time,acc_x,acc_y,acc_z,pulse,eda
6606,66060,256.35,58.11,954.59,0.43,8.65
6607,66070,252.44,65.92,962.4,0.43,8.5
6608,66080,250.98,73.24,956.54,0.43,8.43
6609,66090,254.39,66.41,958.98,0.43,8.27
6610,66100,245.61,68.85,954.59,0.43,8.55
6611,66110,242.19,65.43,957.52,0.43,8.49
6612,66120,252.44,70.8,960.94,0.42,8.44
6613,66130,258.79,70.31,954.1,0.42,8.28
6614,66140,252.44,60.55,945.31,0.42,8.4
6615,66150,254.88,76.66,957.03,0.42,8.32
6616,66160,234.37,68.36,962.4,0.42,8.55
6617,66170,256.35,81.54,947.27,0.42,8.34
6618,66180,248.54,76.66,956.05,0.42,8.29
6619,66190,259.77,60.06,946.78,0.42,8.29
6620,66200,232.91,65.92,952.64,0.42,8.47
6621,66210,246.58,73.73,954.59,0.42,8.49
6622,66220,249.02,71.29,957.52,0.41,8.5
6623,66230,253.91,68.85,962.4,0.41,8.34
6624,66240,254.39,72.27,952.15,0.42,8.33
6625,66250,245.61,60.55,941.41,0.42,8.34
6626,66260,250,66.41,962.89,0.42,8.5
6627,66270,248.05,69.82,963.38,0.42,8.37
6628,66280,249.02,65.43,960.45,0.42,8.52
6629,66290,244.63,57.62,954.59,0.42,8.37
6630,66300,267.09,66.41,950.68,0.42,8.42
6631,66310,256.35,74.22,950.68,0.42,8.22
6632,66320,249.02,79.1,946.78,0.42,8.37
6633,66330,250.98,60.06,963.38,0.42,8.32
6634,66340,243.65,68.36,951.17,0.42,8.5
6635,66350,253.42,78.61,953.12,0.43,8.3
6636,66360,243.16,62.99,963.38,0.43,8.54
6637,66370,240.72,73.24,959.96,0.44,8.42
6638,66380,252.44,76.17,944.34,0.45,8.55
6639,66390,250,58.59,958.5,0.47,8.3
6640,66400,265.14,72.75,968.75,0.48,8.34
6641,66410,240.72,66.89,956.771357356375,0.49,8.25
6642,66420,259.28,61.04,950.68,0.51,8.4
6643,66430,247.56,69.34,955.08,0.52,8.3
6644,66440,243.65,70.8,964.84,0.53,8.42
6645,66450,242.68,67.87,962.4,0.53,8.42
6646,66460,247.56,57.13,955.57,0.53,8.58
6647,66470,253.42,71.78,956.54,0.52,8.5
6648,66480,248.05,73.24,957.52,0.52,8.5
6649,66490,251.95,73.73,949.71,0.51,8.37
6650,66500,251.95,67.38,943.85,0.5,8.4
6651,66510,247.56,72.75,954.1,0.49,8.23
6652,66520,249.51,69.34,952.15,0.48,8.42
6653,66530,256.84,73.73,956.54,0.46,8.49
6654,66540,253.91,61.52,957.03,0.45,8.34
6655,66550,237.79,65.43,952.15,0.45,8.3
6656,66560,253.42,75.68,955.08,0.43,8.41
6657,66570,243.65,81.05,947.75,0.43,8.21
6658,66580,246.58,66.89,954.59,0.42,8.53
6659,66590,245.61,53.22,958.5,0.41,8.43
6660,66600,246.58,75.68,957.03,0.41,8.34
6661,66610,262.7,72.27,965.33,0.41,8.28
6662,66620,258.79,72.27,958.5,0.4,8.36
6663,66630,255.86,60.06,960.45,0.4,8.3
6664,66640,249.02,74.22,954.1,0.4,8.53
6665,66650,254.88,57.62,950.2,0.4,8.44
6666,66660,249.51,57.62,949.22,0.4,8.56
6667,66670,239.75,50.78,956.05,0.41,8.4
6668,66680,240.72,65.92,956.05,0.41,8.53
6669,66690,247.07,65.92,947.27,0.42,8.25
6670,66700,248.05,71.78,957.52,0.43,8.45
6671,66710,246.09,78.12,948.73,0.43,8.36
6672,66720,254.88,67.38,947.27,0.43,8.5
6673,66730,252.44,54.69,956.54,0.44,8.22
6674,66740,243.16,65.43,941.89,0.44,8.47
6675,66750,245.61,67.38,948.73,0.45,8.3
6676,66760,250.49,59.57,950.2,0.45,8.41
6677,66770,253.91,70.31,950.2,0.45,8.25
6678,66780,247.56,59.08,958.5,0.45,8.45
6679,66790,254.39,62.01,947.75,0.45,8.39
6680,66800,250.49,72.75,958.01,0.45,8.48
6681,66810,250.49,57.62,951.66,0.45,8.46
6682,66820,241.7,65.92,950.68,0.45,8.48
6683,66830,256.84,67.87,968.26,0.44,8.24
6684,66840,247.07,70.31,952.15,0.44,8.39
6685,66850,243.65,58.11,956.54,0.43,8.39
6686,66860,243.16,62.99,950.68,0.44,8.56
6687,66870,235.84,58.11,946.78,0.43,8.44
6688,66880,259.28,56.64,951.66,0.43,8.5
6689,66890,246.09,78.61,962.89,0.43,8.21
6690,66900,240.72,66.89,949.71,0.42,8.42
6691,66910,244.14,67.87,961.43,0.42,8.47
6692,66920,242.19,68.85,963.38,0.42,8.44
6693,66930,247.56,61.04,964.36,0.42,8.33
6694,66940,261.72,65.43,957.52,0.42,8.36
6695,66950,248.05,54.2,965.82,0.42,8.34
6696,66960,262.21,54.2,946.78,0.42,8.5
6697,66970,252.93,65.43,949.22,0.42,8.41
6698,66980,246.09,59.57,953.61,0.42,8.39
6699,66990,263.18,73.24,950.2,0.42,8.28
6700,67000,252.44,61.04,952.64,0.42,8.5
6701,67010,258.79,63.96,957.52,0.42,8.46
6702,67020,249.02,76.17,952.64,0.42,8.36
6703,67030,256.35,66.89,964.36,0.42,8.25
6704,67040,247.56,80.08,956.54,0.42,8.52
6705,67050,261.23,54.2,958.01,0.42,8.49
6706,67060,250,73.24,960.94,0.42,8.36
6707,67070,256.84,64.94,962.4,0.42,8.29
6708,67080,257.32,60.55,963.38,0.43,8.53
6709,67090,250.98,71.78,955.08,0.43,8.33
6710,67100,236.33,64.94,959.47,0.43,8.39
6711,67110,247.56,65.92,946.29,0.43,8.12
6712,67120,249.51,75.68,964.36,0.44,8.43
6713,67130,239.75,64.94,948.24,0.44,8.34
6714,67140,264.65,73.24,954.1,0.45,8.37
6715,67150,229.49,64.45,956.54,0.45,8.5
6716,67160,255.86,56.64,943.36,0.47,8.53
6717,67170,250,62.01,951.17,0.48,8.2
6718,67180,248.05,67.38,959.47,0.49,8.44
6719,67190,258.79,67.87,959.96,0.5,8.39
6720,67200,247.07,62.01,953.12,0.51,8.33
6721,67210,254.88,60.06,957.52,0.52,8.29
6722,67220,231.93,70.8,956.54,0.52,8.5
6723,67230,248.05,63.96,948.73,0.53,8.25
6724,67240,242.68,65.92,952.64,0.52,8.4
6725,67250,253.91,66.89,957.52,0.52,8.35
6726,67260,249.02,74.22,949.22,0.52,8.42
6727,67270,254.39,63.48,952.64,0.5,8.23
6728,67280,248.05,60.06,956.54,0.49,8.45
6729,67290,250,66.41,958.01,0.48,8.39
6730,67300,248.54,76.17,957.03,0.47,8.33
6731,67310,250,71.29,961.91,0.45,8.39
6732,67320,247.07,75.2,957.03,0.44,8.35
6733,67330,256.84,56.64,945.31,0.43,8.24
6734,67340,260.74,63.96,956.05,0.42,8.44
6735,67350,257.81,62.99,947.75,0.41,8.25
6736,67360,241.7,60.55,968.26,0.42,8.4
6737,67370,252.93,71.29,957.52,0.41,8.4
6738,67380,234.86,60.06,960.45,0.41,8.56
6739,67390,238.77,64.94,960.45,0.41,8.25
6740,67400,242.19,71.78,955.08,0.41,8.4
6741,67410,267.09,63.96,946.78,0.41,8.4
6742,67420,243.16,59.08,946.29,0.42,8.34
6743,67430,255.86,62.99,951.66,0.42,8.26
6744,67440,252.93,76.66,949.71,0.42,8.58
6745,67450,252.93,75.2,961.91,0.43,8.2
6746,67460,251.95,60.06,951.66,0.43,8.34
6747,67470,256.84,60.06,969.24,0.44,8.34
6748,67480,244.14,79.1,962.4,0.44,8.28
6749,67490,257.32,54.69,953.61,0.44,8.29
6750,67500,249.02,57.13,945.31,0.44,8.5
6751,67510,236.33,74.71,957.52,0.45,8.3
6752,67520,249.51,69.34,956.05,0.45,8.4
6753,67530,252.93,62.01,956.54,0.45,8.47
6754,67540,254.88,72.75,950.68,0.45,8.47
6755,67550,257.32,69.34,953.12,0.45,8.27
6756,67560,256.84,66.41,950.2,0.45,8.36
6757,67570,242.68,69.34,957.52,0.45,8.32
6758,67580,250,62.01,948.73,0.44,8.48
6759,67590,256.84,61.04,956.54,0.44,8.28
6760,67600,251.95,73.24,959.96,0.44,8.37
6761,67610,248.05,73.24,961.91,0.43,8.25
6762,67620,243.65,67.38,957.03,0.43,8.48
6763,67630,250.49,69.82,956.54,0.43,8.44
6764,67640,257.32,68.36,955.08,0.43,8.37
6765,67650,243.65,69.34,957.03,0.42,8.2
6766,67660,251.46,71.78,959.96,0.42,8.33
6767,67670,258.79,58.11,947.75,0.43,8.28
6768,67680,240.23,71.78,950.68,0.42,8.54
6769,67690,248.54,59.57,960.94,0.42,8.34
6770,67700,247.07,61.52,949.71,0.43,8.44
6771,67710,248.54,67.87,954.59,0.42,8.18
6772,67720,252.44,71.29,944.82,0.42,8.36
6773,67730,238.28,61.52,952.15,0.43,8.4
6774,67740,248.54,73.73,956.773986103998,0.42,8.51
6775,67750,252.44,72.27,958.98,0.42,8.32
6776,67760,250,61.04,947.75,0.43,8.3
6777,67770,243.16,64.45,958.01,0.42,8.26
6778,67780,247.07,66.41,955.57,0.42,8.51
6779,67790,261.72,55.66,958.5,0.43,8.36
6780,67800,246.58,62.5,954.59,0.42,8.43
6781,67810,245.61,71.78,951.17,0.43,8.12
6782,67820,249.02,70.31,950.68,0.43,8.3
6783,67830,260.25,58.59,958.5,0.43,8.45
6784,67840,254.88,66.41,957.52,0.43,8.46
6785,67850,249.02,74.71,956.05,0.43,8.26
6786,67860,246.09,68.36,960.45,0.43,8.3
6787,67870,255.86,67.38,956.54,0.43,8.29
6788,67880,250.98,70.8,955.08,0.45,8.48
6789,67890,253.42,73.73,947.27,0.45,8.45
6790,67900,250,84.96,947.75,0.46,8.4
6791,67910,256.84,77.15,954.1,0.47,8.17
6792,67920,250.98,63.48,952.64,0.49,8.38
6793,67930,235.35,58.59,951.66,0.49,8.31
6794,67940,245.12,64.45,965.33,0.51,8.47
6795,67950,237.3,75.68,958.98,0.52,8.42
6796,67960,254.88,50.78,951.66,0.52,8.33
6797,67970,245.61,76.17,950.68,0.52,8.23
6798,67980,240.23,66.89,944.34,0.52,8.51
6799,67990,258.79,85.94,953.61,0.51,8.3
6800,68000,245.61,71.78,948.73,0.51,8.39
6801,68010,253.91,70.31,952.64,0.5,8.16
6802,68020,251.95,61.52,958.98,0.5,8.25
6803,68030,241.21,59.57,951.66,0.48,8.37
6804,68040,244.63,71.29,949.22,0.47,8.5
6805,68050,239.26,65.92,960.45,0.45,8.39
6806,68060,243.65,67.87,956.05,0.44,8.5
6807,68070,248.05,75.68,958.01,0.44,8.26
6808,68080,245.61,72.27,953.61,0.42,8.33
6809,68090,255.37,74.71,956.05,0.42,8.31
6810,68100,242.68,59.57,946.78,0.42,8.43
6811,68110,251.46,58.59,945.31,0.41,8.46
6812,68120,255.37,75.68,953.12,0.41,8.51
6813,68130,249.02,55.66,961.43,0.41,8.22
6814,68140,243.16,65.92,953.12,0.4,8.4
6815,68150,238.28,64.45,971.68,0.4,8.29
6816,68160,253.91,67.38,950.68,0.41,8.48
6817,68170,253.42,69.82,955.57,0.41,8.5
6818,68180,244.63,70.31,961.91,0.41,8.61
6819,68190,254.88,74.22,948.24,0.42,8.25
6820,68200,244.14,59.57,950.2,0.42,8.32
6821,68210,249.02,78.61,950.2,0.43,8.14
6822,68220,254.88,64.45,958.01,0.43,8.28
6823,68230,250.98,66.89,956.54,0.44,8.34
6824,68240,242.68,59.57,956.54,0.44,8.5
6825,68250,251.46,55.66,962.4,0.44,8.34
6826,68260,257.32,69.82,957.52,0.45,8.51
6827,68270,258.3,75.2,947.75,0.45,8.17
6828,68280,266.11,70.8,963.38,0.45,8.34
6829,68290,243.65,75.68,954.59,0.45,8.4
6830,68300,243.65,54.2,963.38,0.45,8.5
6831,68310,248.54,61.52,955.57,0.45,8.37
6832,68320,243.16,66.41,952.64,0.44,8.58
6833,68330,244.14,62.5,947.27,0.44,8.22
6834,68340,252.44,62.5,953.61,0.44,8.33
6835,68350,254.39,61.04,965.33,0.44,8.16
6836,68360,258.79,60.55,952.15,0.43,8.5
6837,68370,253.91,63.48,952.64,0.42,8.34
6838,68380,251.46,72.27,951.66,0.43,8.47
6839,68390,233.4,70.31,969.24,0.43,8.29
6840,68400,248.54,76.66,957.03,0.43,8.26
6841,68410,248.05,69.34,953.12,0.43,8.17
6842,68420,251.46,60.55,959.47,0.42,8.34
6843,68430,247.56,63.96,964.36,0.42,8.31
6844,68440,258.3,55.66,944.34,0.43,8.4
6845,68450,256.35,61.52,948.73,0.42,8.29
6846,68460,248.54,74.22,952.64,0.42,8.55
6847,68470,244.63,65.43,958.5,0.42,8.33
6848,68480,254.88,76.17,965.33,0.42,8.56
6849,68490,252.93,62.99,945.8,0.42,8.21
6850,68500,250,65.43,943.36,0.42,8.39
6851,68510,247.07,62.99,953.61,0.42,8.25
6852,68520,251.95,51.27,964.36,0.42,8.31
6853,68530,254.88,65.43,958.01,0.42,8.19
6854,68540,233.4,63.48,947.27,0.42,8.48
6855,68550,238.77,65.92,952.15,0.42,8.2
6856,68560,239.75,51.76,952.15,0.42,8.25
6857,68570,249.02,64.45,951.17,0.42,8.23
6858,68580,252.44,58.11,951.17,0.42,8.28
6859,68590,245.12,72.27,947.75,0.42,8.22
6860,68600,242.68,73.24,953.12,0.42,8.51
6861,68610,247.07,65.92,955.08,0.42,8.44
6862,68620,260.74,61.04,947.75,0.43,8.45
6863,68630,249.02,64.94,961.43,0.43,8.28
6864,68640,249.02,65.43,953.12,0.44,8.3
6865,68650,245.61,58.59,957.03,0.45,8.27
6866,68660,250.98,62.5,949.71,0.47,8.5
6867,68670,251.95,69.34,964.36,0.47,8.33
6868,68680,260.74,71.29,962.89,0.49,8.5
6869,68690,255.86,60.06,959.96,0.51,8.36
6870,68700,260.25,75.2,959.47,0.52,8.52
6871,68710,251.95,52.25,957.52,0.52,8.3
6872,68720,244.14,64.94,950.68,0.53,8.37
6873,68730,257.81,72.27,953.12,0.53,8.2
6874,68740,245.12,65.92,958.98,0.53,8.42
6875,68750,230.96,59.57,960.94,0.53,8.26
6876,68760,247.56,62.01,950.68,0.52,8.47
6877,68770,250,73.24,956.54,0.51,8.46
6878,68780,254.88,72.27,965.33,0.5,8.59
6879,68790,246.58,57.62,950.68,0.49,8.26
6880,68800,252.93,65.43,953.12,0.48,8.5
6881,68810,249.02,67.87,963.38,0.47,8.26
6882,68820,234.86,67.87,958.98,0.46,8.3
6883,68830,255.86,74.22,958.01,0.44,8.15
6884,68840,243.16,68.36,959.47,0.43,8.42
6885,68850,243.16,65.92,966.31,0.43,8.21
6886,68860,251.95,68.85,956.54,0.42,8.51
6887,68870,256.35,68.85,949.71,0.41,8.39
6888,68880,266.11,72.27,950.68,0.41,8.52
6889,68890,263.67,71.29,957.52,0.4,8.32
6890,68900,250.49,62.5,961.91,0.41,8.53
6891,68910,237.3,62.01,947.75,0.41,8.27
6892,68920,250.98,64.94,962.4,0.41,8.39
6893,68930,240.23,66.89,961.91,0.41,8.33
6894,68940,261.72,65.92,957.52,0.41,8.5
6895,68950,250.49,60.06,971.19,0.42,8.38
6896,68960,250.49,77.64,952.15,0.42,8.55
6897,68970,243.65,66.89,956.771353506076,0.43,8.21
6898,68980,247.07,64.94,962.89,0.43,8.43
6899,68990,246.09,69.82,956.54,0.42,8.29
6900,69000,250.49,71.29,948.73,0.44,8.4
6901,69010,245.12,61.52,945.31,0.44,8.39
6902,69020,261.23,63.48,961.43,0.45,8.47
6903,69030,253.91,66.89,949.71,0.45,8.36
6904,69040,257.32,60.55,953.61,0.45,8.3
6905,69050,252.93,81.54,958.5,0.45,8.22
6906,69060,254.88,67.87,954.1,0.45,8.31
6907,69070,241.7,66.41,957.52,0.45,8.23
6908,69080,246.09,66.89,953.61,0.45,8.5
6909,69090,256.84,65.92,959.47,0.44,8.38
6910,69100,235.84,66.89,965.33,0.45,8.49
6911,69110,248.05,75.68,956.05,0.44,8.33
6912,69120,240.72,89.36,951.66,0.44,8.41
6913,69130,258.79,62.99,953.61,0.44,8.15
6914,69140,245.12,57.13,955.08,0.43,8.26
6915,69150,258.79,62.01,966.8,0.43,8.12
6916,69160,253.91,69.82,949.22,0.43,8.42
6917,69170,253.42,70.31,951.66,0.43,8.3
6918,69180,244.14,61.04,961.91,0.43,8.53
6919,69190,260.25,74.22,959.47,0.43,8.36
6920,69200,252.44,60.06,965.33,0.42,8.47
6921,69210,250.49,55.18,960.94,0.42,8.24
6922,69220,240.23,60.55,956.05,0.42,8.39
6923,69230,249.51,80.57,942.38,0.42,8.14
6924,69240,249.51,69.82,964.36,0.42,8.48
6925,69250,250.98,66.89,956.05,0.42,8.28
6926,69260,231.45,71.78,962.89,0.42,8.47
6927,69270,251.95,66.89,969.73,0.42,8.36
6928,69280,241.21,60.55,955.57,0.43,8.5
6929,69290,250.98,57.13,958.01,0.42,8.3
6930,69300,248.05,59.08,956.54,0.42,8.49
6931,69310,251.46,67.38,963.38,0.43,8.29
6932,69320,244.14,73.24,950.2,0.42,8.4
6933,69330,246.09,67.87,953.12,0.42,8.12
6934,69340,249.51,71.29,960.45,0.43,8.29
6935,69350,238.28,67.87,963.38,0.43,8.22
6936,69360,245.12,77.15,954.1,0.42,8.29
6937,69370,257.81,61.04,957.52,0.42,8.18
6938,69380,255.37,67.38,962.4,0.43,8.47
6939,69390,250.49,71.29,949.71,0.43,8.42
6940,69400,242.19,67.38,965.33,0.43,8.5
6941,69410,247.07,74.71,954.1,0.44,8.39
6942,69420,237.3,62.5,952.15,0.45,8.51
6943,69430,252.93,63.96,956.05,0.46,8.4
6944,69440,256.84,62.01,955.57,0.48,8.5
6945,69450,253.91,60.06,940.43,0.49,8.47
6946,69460,250.98,71.29,959.96,0.5,8.56
6947,69470,252.93,72.27,955.08,0.51,8.36
6948,69480,259.28,48.83,963.38,0.52,8.34
6949,69490,249.02,61.52,957.03,0.53,8.17
6950,69500,231.45,72.75,956.05,0.53,8.45
6951,69510,262.7,68.36,960.94,0.53,8.47
6952,69520,242.68,77.64,954.1,0.52,8.46
6953,69530,242.19,56.15,956.05,0.52,8.21
6954,69540,240.72,76.17,958.98,0.51,8.3
6955,69550,259.28,62.01,954.1,0.5,8.14
6956,69560,258.79,64.45,963.87,0.49,8.34
6957,69570,258.79,63.96,961.43,0.47,8.33
6958,69580,251.95,50.78,960.94,0.48,8.5
6959,69590,258.3,64.94,948.73,0.46,8.18
6960,69600,243.65,68.36,955.57,0.44,8.51
6961,69610,241.7,64.45,958.01,0.43,8.34
6962,69620,241.7,66.89,959.96,0.43,8.53
6963,69630,256.84,57.62,968.75,0.42,8.38
6964,69640,250,79.1,961.43,0.41,8.48
6965,69650,247.07,67.87,947.75,0.41,8.56
6966,69660,258.79,64.94,957.03,0.41,8.56
6967,69670,244.63,59.08,948.24,0.4,8.3
6968,69680,244.14,58.11,968.75,0.41,8.42
6969,69690,237.3,56.64,958.98,0.42,8.31
6970,69700,248.05,72.75,956.05,0.41,8.46
6971,69710,238.77,65.92,951.66,0.41,8.4
6972,69720,237.3,66.41,956.773332325486,0.42,8.47
6973,69730,247.07,75.2,948.24,0.42,8.41
6974,69740,246.09,68.36,964.36,0.43,8.42
6975,69750,249.02,68.85,959.47,0.43,8.23
6976,69760,265.14,72.27,958.5,0.43,8.41
6977,69770,251.46,63.96,949.71,0.44,8.16
6978,69780,263.67,61.52,952.15,0.44,8.37
6979,69790,250,71.29,949.71,0.44,8.14
6980,69800,246.09,55.18,953.61,0.45,8.39
6981,69810,243.65,76.66,952.15,0.45,8.11
6982,69820,260.74,76.66,948.73,0.45,8.41
6983,69830,248.05,80.57,956.05,0.45,8.14
6984,69840,258.3,71.29,949.22,0.45,8.39
6985,69850,246.09,64.94,961.43,0.44,8.34
6986,69860,241.7,76.66,956.54,0.44,8.5
6987,69870,260.74,62.01,958.5,0.44,8.3
6988,69880,252.93,64.94,953.12,0.43,8.61
6989,69890,237.79,69.82,955.57,0.43,8.38
6990,69900,264.65,78.12,956.54,0.43,8.5
6991,69910,245.61,53.71,970.7,0.43,8.44
6992,69920,254.88,70.31,957.52,0.42,8.5
6993,69930,250.49,58.59,954.1,0.42,8.4
6994,69940,260.74,65.92,953.12,0.42,8.51
6995,69950,258.3,64.45,958.01,0.42,8.33
6996,69960,247.07,75.2,947.75,0.42,8.53
6997,69970,238.77,68.85,963.87,0.42,8.42
6998,69980,243.65,66.89,950.68,0.42,8.5
6999,69990,260.25,81.05,971.68,0.42,8.4
7000,70000,248.05,71.29,960.45,0.42,8.41
7001,70010,248.54,68.36,947.27,0.42,8.33
7002,70020,246.09,66.41,955.08,0.42,8.43
7003,70030,260.74,69.34,950.68,0.43,8
7004,70040,247.56,72.27,964.36,0.42,8.42
7005,70050,252.93,66.41,948.73,0.42,8.23
7006,70060,258.3,63.96,957.52,0.43,8.56
7007,70070,252.93,71.78,958.5,0.42,8.31
7008,70080,243.16,68.85,956.54,0.42,8.6
7009,70090,252.93,60.55,950.68,0.43,8.3
7010,70100,251.46,63.48,955.08,0.42,8.48
7011,70110,261.72,65.92,943.85,0.42,8.3
7012,70120,249.02,54.69,963.87,0.43,8.46
7013,70130,247.56,66.89,956.775528007335,0.42,8.33
7014,70140,242.19,67.87,957.03,0.43,8.5
7015,70150,251.46,74.22,955.57,0.43,8.28
7016,70160,235.84,62.5,964.84,0.44,8.58
7017,70170,247.07,76.17,958.98,0.44,8.17
7018,70180,255.86,76.17,951.17,0.46,8.34
7019,70190,250,64.94,948.73,0.46,8.42
7020,70200,266.6,64.45,942.87,0.48,8.5
7021,70210,255.37,71.78,951.66,0.49,8.37
7022,70220,258.3,71.29,954.1,0.5,8.45
7023,70230,263.18,74.22,964.36,0.51,8.18
7024,70240,248.05,56.15,956.05,0.52,8.38
7025,70250,250.49,72.27,955.57,0.53,8.47
7026,70260,248.54,66.41,949.22,0.53,8.56
7027,70270,240.23,63.48,961.43,0.53,8.19
7028,70280,265.14,61.04,955.57,0.52,8.4
7029,70290,253.91,65.92,958.01,0.51,8.23
7030,70300,248.54,64.45,954.1,0.51,8.52
7031,70310,266.11,67.38,961.43,0.5,8.36
7032,70320,250,59.08,949.22,0.49,8.48
7033,70330,255.86,75.2,960.45,0.48,8.16
7034,70340,259.28,66.89,957.52,0.47,8.48
7035,70350,249.51,71.78,960.94,0.45,8.34
7036,70360,249.51,59.57,954.59,0.45,8.64
7037,70370,261.23,66.41,952.15,0.44,8.4
7038,70380,251.95,68.85,956.05,0.43,8.4
7039,70390,242.68,58.11,957.52,0.42,8.22
7040,70400,242.68,68.36,954.1,0.42,8.59
7041,70410,256.35,70.31,941.89,0.41,8.37
7042,70420,244.14,70.8,944.34,0.41,8.4
7043,70430,251.95,61.52,948.73,0.41,8.25
7044,70440,250,61.52,960.94,0.41,8.47
7045,70450,237.79,77.15,964.84,0.41,8.4
7046,70460,240.23,65.92,945.8,0.42,8.51
7047,70470,243.16,66.89,953.12,0.42,8.2
7048,70480,250,65.43,948.73,0.42,8.34
7049,70490,242.68,78.12,953.61,0.43,8.22
7050,70500,261.72,55.66,961.91,0.43,8.59
7051,70510,242.68,76.17,953.12,0.44,8.36
7052,70520,249.51,73.73,953.61,0.45,8.31
7053,70530,242.68,53.71,945.31,0.45,8.21
7054,70540,251.95,60.55,954.1,0.45,8.53
7055,70550,264.16,60.55,952.64,0.45,8.33
7056,70560,241.7,64.45,954.1,0.46,8.51
7057,70570,244.63,83.01,958.5,0.46,8.11
7058,70580,239.26,71.29,949.71,0.46,8.37
7059,70590,252.44,65.43,964.84,0.46,8.49
7060,70600,250.49,62.5,958.01,0.45,8.47
7061,70610,248.54,74.71,955.08,0.45,8.3
7062,70620,247.56,72.27,961.43,0.45,8.34
7063,70630,240.23,68.36,948.73,0.44,8.15
7064,70640,252.93,75.2,968.26,0.44,8.34
7065,70650,251.46,62.5,969.24,0.44,8.34
7066,70660,258.3,65.43,948.24,0.43,8.54
7067,70670,244.14,66.89,964.84,0.43,8.2
7068,70680,237.3,74.71,962.89,0.43,8.4
7069,70690,243.16,61.52,940.43,0.43,8.12
7070,70700,251.95,66.89,959.47,0.42,8.48
7071,70710,244.63,66.89,961.91,0.43,8.42
7072,70720,251.95,62.5,957.03,0.43,8.6
7073,70730,243.65,64.94,953.12,0.42,8.4
7074,70740,253.42,72.75,952.64,0.43,8.3
7075,70750,252.44,59.08,944.82,0.43,8.3
7076,70760,253.42,59.57,953.61,0.42,8.56
7077,70770,251.95,75.68,965.82,0.43,8.34
7078,70780,249.51,70.8,963.87,0.42,8.11
7079,70790,257.32,68.85,959.47,0.42,8.17
7080,70800,266.11,60.06,958.5,0.42,8.51
7081,70810,244.14,64.94,963.87,0.42,8.2
7082,70820,258.79,63.96,948.73,0.42,8.38
7083,70830,244.14,73.24,951.17,0.41,8.24
7084,70840,246.58,57.62,972.17,0.42,8.38
7085,70850,243.65,70.8,959.47,0.41,8.37
7086,70860,241.7,72.27,958.01,0.41,8.56
7087,70870,246.58,64.94,957.52,0.42,8.23
7088,70880,253.42,66.89,965.33,0.42,8.31
7089,70890,249.02,66.41,958.01,0.43,8.31
7090,70900,245.61,69.34,972.66,0.44,8.67
7091,70910,252.44,67.87,962.89,0.45,8.15
7092,70920,242.19,74.71,954.1,0.46,8.27
7093,70930,236.82,59.57,956.54,0.47,8.27
7094,70940,245.12,63.48,942.87,0.48,8.12
7095,70950,245.61,55.66,964.84,0.5,8.39
7096,70960,251.95,69.82,957.03,0.51,8.44
7097,70970,255.86,66.41,941.89,0.52,8.28
7098,70980,240.23,77.15,960.45,0.52,8.53
7099,70990,245.61,71.29,965.33,0.53,8.48
7100,71000,249.02,61.04,952.64,0.53,8.6
7101,71010,246.09,61.52,961.43,0.52,8.15
7102,71020,251.95,68.85,956.54,0.52,8.5
7103,71030,252.44,57.13,951.17,0.51,8.3
7104,71040,242.19,77.15,956.777615056331,0.5,8.65
7105,71050,262.21,67.38,952.64,0.49,8.36
7106,71060,245.61,74.71,953.61,0.48,8.62
7107,71070,255.86,62.5,942.87,0.46,8.3
7108,71080,240.72,74.22,946.78,0.45,8.5
7109,71090,239.75,76.66,958.5,0.45,8.34
7110,71100,243.65,64.94,958.01,0.43,8.5
7111,71110,250.98,60.55,958.5,0.43,8.17
7112,71120,254.39,76.17,961.43,0.43,8.38
7113,71130,259.28,68.36,951.66,0.41,8.24
7114,71140,258.3,75.2,954.59,0.41,8.51
7115,71150,250.98,75.68,959.96,0.41,8.23
7116,71160,253.42,77.64,953.61,0.41,8.31
7117,71170,256.35,66.41,954.1,0.41,8.2
7118,71180,253.42,69.34,954.1,0.41,8.51
7119,71190,250.49,70.31,948.73,0.41,8.25
7120,71200,254.39,75.2,948.24,0.42,8.55
7121,71210,247.56,53.71,958.01,0.43,8.36
7122,71220,252.93,75.2,967.77,0.43,8.5
7123,71230,240.23,70.8,958.5,0.43,8.4
7124,71240,250.49,65.92,952.15,0.45,8.6
7125,71250,244.63,57.62,959.47,0.44,8.42
7126,71260,246.58,52.25,960.45,0.45,8.5
7127,71270,245.12,67.87,948.24,0.46,8.2
7128,71280,242.68,70.8,950.2,0.45,8.46
7129,71290,257.81,58.59,951.66,0.46,8.22
7130,71300,252.93,58.59,964.84,0.46,8.51
7131,71310,241.7,77.64,965.33,0.46,8.37
7132,71320,245.12,63.96,952.15,0.46,8.59
7133,71330,250,66.89,965.33,0.46,8.38
7134,71340,258.79,65.43,954.59,0.45,8.43
7135,71350,259.77,56.15,950.2,0.44,8.22
7136,71360,236.33,68.85,954.1,0.44,8.37
7137,71370,239.75,69.82,958.5,0.44,8.32
7138,71380,243.65,74.22,955.08,0.44,8.59
7139,71390,248.05,67.38,952.15,0.43,8.11
7140,71400,253.42,68.36,964.36,0.43,8.59
7141,71410,251.46,80.57,958.01,0.42,8.33
7142,71420,258.79,61.52,957.52,0.42,8.5
7143,71430,263.67,65.43,952.64,0.42,8.13
